item,itemLabel,startDate,endDate,psid
Q109628296,고승범,2021-08-31,,Q109628296-cb7c8207-4a01-b650-6030-ba845d263461
Q12587639,김석동,2011-01-03,2013-02-25,Q12587639-F6A904F9-1571-4CA7-BCFD-9714E439B240
Q12619978,추경호,2013-02-26,2013-03-21,Q12619978-7D44C7F3-41F4-492B-A88D-24B41FB3BBBB
Q16084301,신제윤,2013-03-22,2015-03-13,Q16084301-1B4B5A28-5698-4634-89B6-785FA8EE6E7D
Q16091382,임종룡,2015-03-17,2017-07-18,Q16091382-46AC604E-676D-4E70-BF05-8F87D568E374
Q16091762,정찬우,2015-03-13,2013-03-17,Q16091762-BD44CF5C-7F8A-4432-8F8B-F6D7034066A3
Q16092025,진동수,2009-01-20,2011-01-03,Q16092025-9E82A558-0AC9-4F74-9F69-D2DE798A1F90
Q55732998,은성수,2019-09-09,2021-08-30,Q55732998-ca96dade-4ad6-a386-4ab8-67f79c5617e8
Q55737954,최종구,2017-07-19,2019-09-08,Q55737954-312267D9-F13B-400D-880A-0CE09DD82998
Q6311493,전광우,2008-03-01,2009-01-20,Q6311493-F0F00AFF-B114-4AAA-BD27-12156D309261
