item,itemLabel,startDate,endDate
Q16082243,Park Jyun-kyu,1998-08-03,2000-05-29
Q12611331,Lee Man-sup,2000-06-05,2002-05-29
Q12596508,Park Kwan-yong,2002-07-08,2004-05-29
Q623670,Kim Won-ki,2004-06-05,2006-05-29
Q12613984,Lim Chae-jung,2006-06-19,2008-05-29
Q87652783,Kim Hyong-o,2008-07-10,2010-05-29
Q6783852,Park Hee-tae,2010-06-08,2012-02-27
Q12615929,Chung Eui-hwa,2012-02-27,2012-05-29
Q12583135,Kang Chang-hee,2012-07-01,2014-05-29
Q12615929,Chung Eui-hwa,2014-05-30,2016-05-29
Q11270093,Chung Sye-kyun,2016-06-09,2018-05-29
Q12595907,Moon Hee-sang,2018-07-13,2020-05-29
Q16079899,Park Byeong-seug,2020-06-05,2022-05-29
Q10855898,Kim Jin-pyo,2022-07-04,
