item,itemLabel,startDate,endDate,sourceDate,psid
Q16084791,안주섭,2003-03-03,2004-09-23,,Q16084791-D552473F-095D-4C75-88C4-CB6FBC8A2651
Q16094929,박유철,2004-09-24,2007-04-19,,Q16094929-F77DB36C-0DC3-427C-AF60-1B8FB469F87E
Q16080386,김정복,2007-04-20,2008-02-28,,Q16080386-131A4846-61A7-4F14-A69E-FDBBB0C35121
Q16080301,김양,2008-02-29,2011-02-23,,Q16080301-7E766041-F0F4-440B-9C79-5EA80927BA6D
Q16081832,박승춘,2011-02-24,2017-05-11,,Q16081832-271CB4CC-3F18-44B0-B3A1-33E1158B5BF4
Q18444725,피우진,2017-05-17,2019-08-14,,Q18444725-5D411A5A-C674-4CAB-B5A9-B625D4AE7A7B
Q81226575,박삼득,2019-08-16,2020-12-30,,Q81226575-B7F45167-0D92-4099-8362-5E7D41059C7E
Q16092691,황기철,2020-12-31,2022-05-13,,Q16092691-831E2240-5C63-49EF-983D-A2127793F9D1
