item,itemLabel,startDate,endDate,sourceDate,psid
Q16081114,Moon Hee-gap,1995-07-01,2002-06-30,2022-07-05,Q16081114-73755342-4758-1b7c-6d13-8e25c97eddbc
Q12617144,Cho Hae-nyung,2002-07-01,2006-06-30,,Q12617144-d547bd4b-4fb4-8dc3-545f-84b180057edc
Q12587448,Kim Bum-il,2006-07-01,2014-06-30,,Q12587448-bbcfabb7-4545-344e-0474-74d70691aedc
Q12586103,Kwon Young-jin,2014-07-01,2022-06-30,,Q12586103-9d706474-4066-606b-213f-42447a7427fa
Q5894103,Hong Joon-pyo,2022-07-01,,2022-07-05,Q5894103-CC1EDF98-2963-4499-801D-F23AE39BC260
