item,itemLabel,startDate,endDate,sourceDate,psid
Q15890651,Im Chung-sik,1967-04-10,1968-08-05,,Q15890651-BC9B854E-AE30-46B0-9C82-C69D30BCB481
Q12611091,Lee Ki-paek,1983,1985,,Q12611091-cf9c03a3-43b0-ed1e-d1ef-15240c8ada7a
Q56682036,Kim Jin-ho,1998-03-26,1999-10-26,,Q56682036-120fe5e3-43ae-eea6-5fbb-3591cf232786
Q486034,Kim Kwan-jin,2006-11-17,2008-03-25,,Q486034-DC8577BB-9DA4-42BB-BEDD-3065E2AF0561
Q5646647,Han Min-goo,2010-06-30,2011-10-26,,Q5646647-82FEAAAF-8D7F-4D6B-BD6C-8F89DCC9ECF6
Q12619778,Choi Yoon-hee,2013,2015,,Q12619778-85731ce4-4175-8753-409c-c844e7504013
Q22974878,Jeong Kyeong-doo,2017-08-20,2018-09-21,,Q22974878-7de80eb2-4dd6-acdf-d595-b51d27ce0f71
Q47501409,Park Han-ki,2018-10-11,2020-09-23,,Q47501409-250b7be2-4628-c71d-d975-cc5087667755
Q42527142,Won In-choul,2020-09-23,,,Q42527142-B7E101C0-7DD8-4AD5-8B1A-8E3E616FE045
