item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,url,gender,sourceDate,source,psid
Q28699742,KANG DAESIK,,,Q31179578,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=jA1VjLmzg8w%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q28699742-B8CB5D2B-0C9C-44F5-B383-EE4B863FA349
Q20651589,KANG DEUKGU,,,Q50500753,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=HW2T5IpWhU4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q20651589-B69591DD-E83A-40AB-BDEA-6190D00759BB
Q19939285,KANG EUNMI,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7MUAle%2ByjzM%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q19939285-83DCB908-18D9-4D6C-85C8-47FF7E5D6217
Q16079990,KANG GIYUN,,,Q31179686,"Seongsan, Changwon (constituency)",2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=lafVLI2T%2B1A%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16079990-13ad6010-426a-3d7c-8ccc-441cdb5bd7e4
Q24000592,KANG HOONSIK,,,Q50504582,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=1JVkKNn6fz0%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000592-f989b399-4fd6-75da-0107-0e48b4668a2e
Q93072826,KANG JUNHYEON,,,Q93817050,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=F8V0eX5eDZE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93072826-BA9E0030-4750-4B92-A5E6-7B08AD65B2A7
Q93076104,KANG MINJUNG,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=wzMWrb8LgYc%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93076104-629601D3-9E1E-427D-92F8-9AAA5D326192
Q93878757,KANG MINKUK,,,Q31179680,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=OvzU3Iz%2B95c%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93878757-49240b3f-4844-d2fb-1ea6-b0fb2d5a14ac
Q90819592,KANG SUNWOO,,,Q31180240,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=lNjEZJxIGt0%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q90819592-C99A4DCE-8145-4542-89A2-398E6F8A6567
Q23894231,KI DONGMIN,,,Q31180336,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=QgiLme4VrGQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q23894231-d56c1e28-4c71-9c92-9bca-7081be148a7e
Q93074623,KIM BYONGWOOK,,,Q31179305,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=u%2BS8ZWi9xJU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93074623-562AF516-C188-4DA3-934E-576E7E6C5A55
Q35548032,KIM BYUNGJOO,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=G%2F%2FluifLyvk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q35548032-787B2B01-0F10-48B1-8525-F377A687B0BC
Q26924478,KIM BYUNGKEE,,,Q31180226,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=6jyns7hH5Zg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q26924478-c2932f97-4f70-7c9f-7231-cba58c0d4add
Q24856318,KIM BYUNGWOOK,,,Q50499807,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=XOmcuQa5SDU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856318-c28387a7-41aa-b2f7-5d9f-390c6a203c61
Q12588973,KIM CHEOLMIN,,,Q50504393,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=CpSBL4ZaUIw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12588973-76215e64-4d2d-7a48-0e8f-19c1691bb3e2
Q16080185,KIM DOEUP,,,Q31179784,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=POSiUDvppZU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080185-6A4D267D-FDE5-4A49-AF6C-0FAA5E820FBA
Q6408593,KIM DUKWAN,,,Q31179697,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=4mrKu%2BbOp60%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q6408593-d3ad45f4-4e8d-cee1-f7de-16af0dd46f58
Q12587076,KIM GIHYEON,,,Q31179339,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=5VkM%2FXaePpM%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12587076-6A658B28-D573-41C7-BA37-3F6ADC516EDA
Q12589137,KIM HACKYONG,,,Q50499256,,2022-03-10,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=WOK1QeFR0y4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12589137-c7f64500-458a-f045-7d29-c754b010b1a4
Q16093562,KIM HANJUNG,,,Q50503491,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7K%2Bcx%2B91yfQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16093562-4b061870-495f-0cbc-b404-63965b282e26
Q112020896,KIM HANKYU,,,Q31178888,Jeju B,2022-06-02,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=9xG5N54n5pU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q112020896-6a001670-4406-64f8-a056-9ec1482f3886
Q93754413,KIM HEEGON,,,Q31179737,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=faWmvgQNYPc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754413-B2687997-C1C5-41CC-96B0-70DF1AD3DDB1
Q16080789,KIM HEEKUK,,,Q93874916,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=OFYzVt6%2BnHU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080789-62f91f4d-434a-c31f-ef3f-92c2584dd666
Q93754513,KIM HOIJAE,,,Q50502693,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=%2BWfl0VvMjrU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754513-83A6D3C6-574F-4E4E-8B12-3953CA0B5177
Q12589320,KIM HONGGUL,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=eoqdXWdS9TE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12589320-27A52C24-7D4F-4F11-8698-BB9572821BD7
Q93754037,KIM HYUNGDONG,,,Q93832092,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Sutl06zxvig%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754037-EBC6161A-97D0-4FAB-BEB6-33951353C625
Q10855898,KIM JINPYO,,,Q50504174,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=ruH6Ey1daMw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q10855898-85e8703b-4a0a-2f83-5917-eb900048585d
Q24856345,KIM JONGMIN,,,Q50503466,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=N%2BcdUOhYrx4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856345-06c33af9-43f1-d798-d73c-a4669c368a05
Q55728334,KIM JUNGHO,,,Q31179704,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Nyb56emP258%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q55728334-40fd775a-46a8-04a5-d00f-760ef6020aee
Q24000567,KIM JUNGJAE,,,Q31179319,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=uFJkZ9Cphg8%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000567-eddc1ce2-4fd0-6c4e-8dd2-404e099f9532
Q93753580,KIM JUYOUNG,,,Q50499422,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=luBO1J1Xzh0%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93753580-A002DED5-BB74-4E32-8940-AA576C2ED660
Q12586994,KIM KYOHEUNG,,,Q31179641,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=EX4GGXX55Pg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12586994-0d378202-4620-2bce-183b-3eb357b63d34
Q16079861,KIM KYUNGHYUP,,,Q93836648,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=phd8IKA2Jj4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16079861-9400C5D0-B2FA-4F76-97E4-E1AB0B5E0B21
Q93076478,KIM KYUNGMAN,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MVz9UGII9AA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93076478-C0701C81-B6B0-4A1E-8630-F29EF4528811
Q93075399,KIM MIAE,,,Q31179726,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=8jldB1h3oJc%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93075399-1A9F9E03-AD19-4B60-9361-83739E3C784E
Q93074291,KIM MINCHUL,,,Q50500695,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=TDUk6mM9IA4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93074291-76DD134A-6A47-42C8-AF9C-896C5B7C4904
Q12587395,KIM MINKI,,,Q50503543,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=rxsheNi7kIw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12587395-75B2BC6C-06EF-489E-96EE-10EFB3A6ABE7
Q12587400,KIM MINSEOK,,,Q31180222,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=7dWl3CuS%2BLo%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12587400-447EB120-00D0-4613-8EC7-94D6286893B1
Q90564816,KIM NAMKUK,,,Q50499960,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=uWoJ0ujJxbw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q90564816-039E0660-6CFE-4B04-9385-17803C6D6CD6
Q12587629,KIM SANGHEE,,,Q93836708,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MnjbIP%2F5w64%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12587629-e1a40f0e-4bbd-60d7-a561-85a1ce442aaa
Q16080258,KIM SANGHOON,,,Q31179577,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=j2WTxhLCy1M%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080258-4CBBA109-E1B9-49B2-A5CB-9E043A3839F6
Q16080263,KIM SEOKKI,,,Q31179120,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=5TdfT6KsJac%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080263-bfbdedac-49bb-e0ed-6fdf-1597f6a9fdc6
Q16176090,KIM SEUNGNAM,,,Q50500461,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=GMrkRq7QRTI%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16176090-8f4dfb13-4038-8bd4-21ed-423e74192196
Q93753920,KIM SEUNGSU,,,Q31179626,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=2gGdjfErgA4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93753920-CDED3007-7BAE-4CDD-A869-791D56BD8565
Q93753704,KIM SEUNGWON,,,Q50503412,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=HecVb8olY1s%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93753704-461FF28C-0CDE-4116-A58B-75F5853AEC18
Q93077820,KIM SOOHEUNG,,,Q50499707,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=st%2BC1nYS24E%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93077820-E4151C9C-4965-4A5C-AA14-6D6F813EC62D
Q16080275,KIM SUNGJOO,,,Q50500548,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=LHdAK1L4qsQ%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080275-59fcc548-41b2-cc89-aa47-c921df9d871e
Q12587781,KIM SUNGWHAN,,,Q31180280,Nowon C,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MNk1jayNdSg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12587781-dfc94d1f-4286-0b7a-125c-fc1b8c409cac
Q24856316,KIM SUNGWON,,,Q50498954,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=vv2RUVHMOpU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856316-980e0cbb-4e19-d5c7-9c44-e38a36b6a270
Q16080265,KIM SUNGYO,,,Q50499189,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=dZZlHadWQJ8%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080265-EE828010-7CD9-4DDB-A750-CC655695FC4A
Q128284,KIM TAEHO,,,Q31179689,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=jHHohJyGb08%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q128284-7D3E872B-35C0-40CE-971C-E4D9939D910B
Q16080572,KIM TAENYEON,,,Q50502834,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=odfiNgc88Gk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080572-B197CE5D-BA99-40E0-9940-4E368226F73C
Q93078186,KIM WONI,,,Q50500817,"Mokpo, Jeollanam-do",2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=aEenkVxFz8I%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93078186-5BEDFFE3-17D3-462F-8EFB-16BAF3B6EFC5
Q91013702,KIM WOONG,,,Q31180200,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MycbsPZGDt8%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q91013702-BF6F71A5-1D98-4190-A994-4B68532447E8
Q93750422,KIM YEAJI,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=1qP3RUrCGT8%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93750422-B752EF8E-8ABB-4774-BE2C-50EBD45E686B
Q93754220,KIM YEUNGSHIK,,,Q50500106,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=g4tfSz%2BJ94c%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93754220-1F75B19B-D3AD-474C-B579-8380FA1CE37C
Q93730678,KIM YONGMIN,,,Q50503071,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=RjzSrs5ObfU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93730678-FD4BD086-4575-447E-8FA3-740A1B30C280
Q16177143,KIM YONGPAN,,,Q31179618,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=flQjiVbsAWA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16177143-D2B35B18-4451-4176-928F-7045043C93CE
Q12588032,KIM YOUNG SUN,,,Q31179693,,2022-06-02,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=pjYy4KWMdo0%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12588032-87456fd6-4d32-722b-fec1-b05edce0ab17
Q12588019,KIM YOUNGBAE,,,Q31180342,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=l6uRsbQI30E%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12588019-94AB18A5-45E7-4054-891E-C1A4A5B9DD21
Q24856311,KIM YOUNGHO,,,Q31180266,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=4obiX5n7UA8%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856311-3fc4b653-451d-c6db-a6d8-36f03b2ca872
Q24856326,KIM YOUNGJIN,,,Q50502889,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=iwvk15qZ6qo%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856326-55cf9b4d-47d7-1e6d-6dc1-b94e74076303
Q16080318,KIM YOUNGJOO,,,Q31180215,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=xPAHI8QzW1w%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080318-1b085ddf-47e7-2aac-d4eb-b832c979d3aa
Q12588313,KIM YUNDUCK,,,Q50500149,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Q1ARDvp%2BbGk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12588313-a043d42b-4df7-cfb6-ee17-b07b10e4aa14
Q56576270,KIMEUIKYEOM,,,Q50506172,PR assembly constituency in South Korea,2021-03-25,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=i4hmKsLmgpg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q56576270-2070af52-48a2-22d7-525b-8fe69551713a
Q12584218,KO MINJUNG,,,Q31180243,Gwangjin B,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=fFFQM%2FgkSyw%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12584218-5F51168E-8A02-422E-8C0B-4DEB3563263A
Q31177309,KO YOUNGIN,,,Q50500012,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Hby4giVxNoE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31177309-945D0E9D-DD3B-4E47-B527-882CC1B1EF0B
Q24000510,KOH YONGJIN,,,Q31180261,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=aH6MpDRpoHU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000510-4567803a-4d53-6fdc-7f4b-61abd8208581
Q93074859,KU JAKEUN,,,Q50503791,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=fO%2Fb%2BN1yS1Q%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93074859-F4C63A2A-1A25-4445-B494-BE8DF45EF089
Q16080109,KWEON SEONGDONG,,,Q50499112,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=nBZ5INcVxbM%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080109-7A5F7248-CD28-4519-AD3E-7AFD65C291F5
Q24000551,KWON CHILSEUNG,,,Q50501821,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=MdEdnyXsRh4%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24000551-52054e24-4dea-6e1e-6001-afe696d69a5b
Q12586127,KWON EUNHEE,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=otpyAweOgSI%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12586127-318C0620-DF41-4037-8233-F5A251CCCCC9
Q16168110,KWON INSOOK,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=38bM3l9sIz8%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16168110-6994AC6F-E4A3-432E-8E7F-EB1EB0B5496B
Q21706944,KWON MYUNGHO,,,Q31179296,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=9NaxXlRnfbw%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q21706944-A11F809B-F36D-48CB-B7E7-8B493F0F7827
Q16080113,KWON YOUNGSE,,,Q31180236,Yongsan (constituency),2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=P%2F%2BV0cb%2BsuA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16080113-47902660-FB21-46A1-AB64-80C2C7DB74C2
Q93758116,Kyung Hee Chung,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=4AU7xyHhIAo%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93758116-E8427C2E-4E44-4C2D-9467-35B6D4F23877
Q93756226,LEE BYUNGHOON,,,Q31179418,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=HXFTPd%2BQOHs%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756226-A5928C7E-A7B0-406F-BEF6-9DB26025749A
Q12612887,LEE CHEIK,,,Q31179331,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Ohp%2B85aWW%2FE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12612887-A52EF7CE-A814-4B9F-BA85-B23A017ABB9E
Q24856352,LEE CHULGYU,,,Q93831373,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=l7y4W15UxBg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q24856352-561b04bf-4d68-b2f3-6727-0ec74fe5f3b9
Q12611170,LEE DALGON,,,Q31179711,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=FJLiJN4aefU%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12611170-09f76989-4065-e539-7bc1-135378b8c030
Q93756354,LEE DONGJU,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Lk9vusiY3Jc%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756354-8369D1A9-C1BE-4DFA-B4E7-A146516B450B
Q93756296,LEE EUNJU,,,Q50506172,PR assembly constituency in South Korea,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=DLqCi9120RA%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756296-F76A5787-20CC-4479-A6ED-16E860D6877E
Q16091259,LEE HACKYOUNG,,,Q93817330,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=y4Jw9wa6KSk%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16091259-E10CAFF2-0CB4-457F-8CAD-1173A65380E0
Q12613080,LEE HAESIK,,,Q31180201,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=WEK0AgzXUXE%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12613080-EE7757E8-8E98-469D-AD8B-24A0A5A9B284
Q12613110,LEE HUNSEUNG,,,Q31179776,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=IHHu5pg9F28%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q12613110-746EAD51-D3E5-4485-8224-01C8D638DB3B
Q93756185,LEE HYUNGSEOK,,,Q31179467,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=IFDoL0XyVFA%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q93756185-A11C7F30-4C39-470F-A3BC-967118783BFD
Q31176632,LEE INSEON,,,Q31179572,,2022-06-02,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=2SthQI5RaUI%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q31176632-28e54c4f-4b3a-c8c3-1f33-f11ca436c57b
Q16091058,LEE INYOUNG,,,Q31180252,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=2X3MmUr5dGg%3D,male,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16091058-bf2e61b3-4cee-31cb-cf7b-617f7a250e4a
Q16181809,LEE JAEJUNG,,,Q50501351,,2020-05-30,,https://korea.assembly.go.kr:447/mem/mem_pro.jsp?mem_code=Whg6naUaOCc%3D,female,2022-08-01,https://korea.assembly.go.kr:447/mem/mem_01.jsp,Q16181809-1bc45d45-430d-a607-c136-6cb4e14a1be7
