item,itemLabel,startDate,endDate,sourceDate,psid
Q24859157,Kim Jeong-gil,1999-06-08,2001-05-20,2022-07-15,Q24859157-C4720A46-A521-4C0F-9A28-373E7D8AFA7B
Q31179132,An Dong-su,2001-05-21,2001-05-23,2022-07-15,Q31179132-EE2B5480-DCFD-458A-AAB2-3BB5FCA4C2C9
Q31179365,Choe Gyeong-won,2001-05-24,2002-01-28,2022-07-15,Q31179365-CDF9C5D9-E12D-4031-8E50-222E2FA1FF03
Q31179365,Choe Gyeong-won,2002-01-29,2002-07-10,2022-07-15,Q31179365-4C074F71-9B47-4ACA-8376-FAAFBACDB047
Q16090264,Sim Sang-myeong,2002-07-11,2002-11-05,2022-07-15,Q16090264-21DD55F0-6835-4FD1-B9A9-2C0776D97BFA
Q16090264,Sim Sang-myeong,2002-11-09,2003-02-26,2022-07-15,Q16090264-A6E3C89F-6793-459D-81EA-A82F290DEDDC
Q3565116,Kang Kum-sil,2003-02-07,2004-07-28,,Q3565116-1c581e37-4121-761b-1b83-a96ce9fc6a63
Q6409366,Kim Seung-kew,2004-07-29,2005-06-29,2022-07-15,Q6409366-B86FA24F-1297-47FF-9F47-9D7DDBD39487
Q12618957,Chun Jung-bae,2005-06-29,2006-07-26,2022-07-15,Q12618957-A33B129D-8184-4055-A9FA-2120E3DB5E44
Q14942611,Kim Seong-ho,2006-08-28,2007-09-03,2022-07-15,Q14942611-38A0BE58-3752-40A7-9366-6A2F017E2149
Q16097905,Jeong Seong-jin,2007-09-04,2008-02-28,2022-07-15,Q16097905-4CFC5651-1E6F-42E8-A182-052F247748DA
Q12586938,Kim Gyeong-han,2008-02-29,2009-09-29,2022-07-15,Q12586938-38895D89-01C2-474E-AC57-FB22AF2485D1
Q16090714,Yi Gwi-nam,2009-09-30,2011-08-10,2022-07-15,Q16090714-F3737639-CBF2-4B78-B7FB-A74240D3D234
Q16080127,Gwon Jae-jin,2011-08-12,2013-03-11,2022-07-15,Q16080127-2585CC2A-0EBA-4E42-82A8-7D180AD68864
Q12625765,Hwang Kyo-ahn,2013-03-11,2015-06-18,,Q12625765-ce29cde0-4b4c-bf30-17a8-9c820df94178
Q112020778,Kim Ju-hyeon,2015-06-13,2015-07-09,2022-07-15,Q112020778-28BB2C04-A194-4B7B-88F5-C2E4BD677F6A
Q16080692,Kim Hyeon-ung,2015-07-09,2016-11-29,2022-07-15,Q16080692-034D3FE5-1AD2-4E62-BAF2-B023AED9E6BF
Q28699148,Yi Chang-jae,2016-11-29,2017-05-21,2022-07-15,Q28699148-50B9E62B-BF39-43C4-9E0F-FF02611CE9C6
Q31180644,Yi Geum-ro,2017-05-22,2017-07-18,2022-07-15,Q31180644-ADB43545-AB41-4017-B1F0-91A85C5E13A1
Q42836875,Park Sang-ki,2017-07-19,2019-09-08,,Q42836875-cd2da722-4de7-6b2e-db0b-7dbd0349d87c
Q12616590,Cho Kuk,2019-09-09,2019-10-14,,Q12616590-190F4998-F13A-4AFA-B78B-1A4EBCDCE55A
Q60467132,Kim Oh-soo,2019-10-14,2020-01-01,,Q60467132-F2A64D16-341D-40F1-A329-2D9AB07CE7A7
Q11274387,Choo Mi-ae,2020-01-02,2021-01-27,,Q11274387-A9B8B582-1AD4-4E48-8995-3D75FE0AAFC6
Q12596659,Park Beom-kye,2021-01-28,2022-05-09,,Q12596659-4568BA93-A690-4AFC-B6E5-782F49554566
Q97199071,Dong-hoon Han,2022-05-09,,,Q97199071-501DD234-7024-4A0A-850A-1DEC2754B987
