item,itemLabel,startDate,endDate,sourceDate,psid
Q16092102,Choi Ki-sun,1995-07-01,2002-06-30,2022-07-05,Q16092102-0971CE84-F23F-4D71-B971-1B07261F412B
Q4696248,Ahn Sang-soo,2002-07-01,2010-06-30,2022-07-05,Q4696248-5322D119-62CF-433F-A0BF-E38C301468E4
Q484024,Song Young-gil,2010-07-01,2014-06-30,,Q484024-c0f31099-4589-9cd3-9d8e-1be82eccb11c
Q12609987,Yoo Jeong-bok,2014-07-01,2018-06-30,2022-07-05,Q12609987-3868D24F-962E-4F04-99C8-4B62B9D74AB3
Q16081369,Park Nam-choon,2018-07-01,2022-06-30,,Q16081369-d3da8953-4a1e-a9a1-898e-3b0499ac61c0
Q12609987,Yoo Jeong-bok,2022-07-01,,2022-07-05,Q12609987-86C04D0C-D289-484A-A684-37BE7602521F
